plotWnum,plotSpec
44349.898,54.0306142685138
44350,55.9920351761787
44350.102,60.8460941859434
44350.199,61.3745430189657
44350.301,50.4539248953588
44350.398,56.8472890871284
44350.5,55.4601106404942
44350.602,56.165713683984
44350.699,52.7650247521344
44350.801,49.8938732431024
44350.898,44.2152130178199
44351,51.1985355792657
44351.102,47.8890253108251
44351.199,40.4222391157165
44351.301,45.4771662000389
44351.398,39.2113404830404
44351.5,36.0539485266764
44351.602,38.6413865783245
44351.699,39.7714893183728
44351.801,43.427008162125
44351.898,37.3591632463503
44352,38.069284859492
44352.102,38.3902295455081
44352.199,32.0698868682622
44352.301,34.9897357073902
44352.398,34.4573778760656
44352.5,32.5988741002259
44352.602,30.4730250719882
44352.699,30.5940272406294
44352.801,33.3723113274989
44352.898,31.9999185944631
44353,40.0404229836964
44353.102,31.5551277094222
44353.199,34.3917177149724
44353.301,32.8597177151961
44353.398,40.4928718587567
44353.5,40.0400502950645
44353.602,32.4381270383276
44353.699,37.5768509761714
44353.801,32.5351617671171
44353.898,38.8419100272429
44354,43.9930237846167
44354.102,34.6464240868111
44354.199,33.4037573066696
44354.301,32.2399482416913
44354.398,41.8085840530687
44354.5,40.1903297566065
44354.602,41.8989840733438
44354.699,38.4180541847498
44354.801,36.6034880903021
44354.898,38.6159829179659
44355,39.4002645353964
44355.102,39.3397524372461
44355.199,43.8167793939954
44355.301,43.788297340904
44355.398,50.2839091723507
44355.5,45.3856022380079
44355.602,51.7471812400053
44355.699,46.1248871666976
44355.801,58.9629703774435
44355.898,53.715288619596
44356,54.6373813541351
44356.102,54.9263365335726
44356.199,56.1706503159018
44356.301,58.261631326416
44356.398,60.6511930152851
44356.5,69.0136912916765
44356.602,68.1368342815673
44356.699,68.0908851304947
44356.801,66.2478954352296
44356.898,65.5710841024108
44357,81.1969450498416
44357.102,75.6107952946808
44357.199,77.4849803388385
44357.301,75.4863137101736
44357.398,83.8902370385691
44357.5,79.6195999215562
44357.602,87.9958167008801
44357.699,76.7049795535997
44357.801,88.5927124725253
44357.898,88.6092300062901
44358,90.640934004356
44358.102,88.0678928459885
44358.199,80.4795933738531
44358.301,86.4373113638553
44358.398,100.845503536024
44358.5,94.2050295175274
44358.602,87.2968498556735
44358.699,92.1563154968745
44358.801,91.9073397616478
44358.898,80.3486641000263
44359,88.3628855706955
44359.102,81.4550875099928
44359.199,93.4892174004023
44359.301,92.3516461159513
44359.398,94.1318673365708
44359.5,96.0039204345523
44359.602,88.1551369148975
44359.699,85.6132836760022
44359.801,88.6343569804807
44359.898,88.2252327692275
44360,86.6669383933501
44360.102,86.6241337226452
44360.199,83.464096222392
44360.301,87.7582209066413
44360.398,82.6123104636373
44360.5,89.204413580257
44360.602,91.0233707458234
44360.699,91.7444282837341
44360.801,93.2662032738315
44360.898,92.5338084034558
44361,94.7028156547947
44361.102,92.1015711625674
44361.199,91.5836226429306
44361.301,99.471787029709
44361.398,87.959635979018
44361.5,91.884842868965
44361.602,94.184803403363
44361.699,100.578108676209
44361.801,94.0794263020297
44361.898,100.185140555437
44362,103.254588518733
44362.102,100.895200730684
44362.199,105.546708882723
44362.301,106.039799601159
44362.398,113.284544710781
44362.5,98.9460005973035
44362.602,102.470726447598
44362.699,108.242656112158
44362.801,103.613904445588
44362.898,102.746324282479
44363,100.297548342439
44363.102,106.599782402365
44363.199,103.955988503
44363.301,102.96578732525
44363.398,98.8340904743235
44363.5,89.3686931098778
44363.602,102.547688707956
44363.699,89.2072611206248
44363.801,92.2092613081795
44363.898,93.9482502181487
44364,85.9357632121736
44364.102,82.4181283978328
44364.199,83.1928185015248
44364.301,76.5726684138862
44364.398,72.6741624192147
44364.5,64.3702280114883
44364.602,69.7040931047683
44364.699,68.7986040095791
44364.801,71.7267641119392
44364.898,66.4024169708923
44365,65.5799758404584
44365.102,58.6546047548192
44365.199,62.9736982686293
44365.301,59.2773366199917
44365.398,52.6359661390234
44365.5,52.6407153375289
44365.602,45.0597833777772
44365.699,45.903663424009
44365.801,49.2152781713668
44365.898,43.4239708549588
44366,44.5402896410539
44366.102,48.9261550572606
44366.199,40.4483575012796
44366.301,41.6968493356291
44366.398,37.0817580298756
44366.5,43.2209712220922
44366.602,41.7328140093468
44366.699,33.0805098310627
44366.801,34.8852509511984
44366.898,35.4851894103444
44367,26.8378627272636
44367.102,31.6697476684426
44367.199,33.0952808024811
44367.301,37.8662654313709
44367.398,34.5119857045574
44367.5,30.6913050074626
44367.602,33.8166409008291
44367.699,37.4832744793065
44367.801,33.9315565280041
44367.898,29.2098495417858
44368,45.8325121841488
44368.102,35.1051211548734
44368.199,39.9988139864128
44368.301,44.5665537377623
44368.398,39.0307896971336
