plotSimWnum,fitSpec
44313.3,831.532125159963
44313.4,963.697994205615
44313.5,1091.91628622833
44313.6,1181.9073468797
44313.7,1189.70869436825
44313.8,1097.71093123318
44313.9,955.358784101317
44314,796.853884813013
44314.1,649.18728225753
44314.2,525.894484658493
44314.3,429.562077754189
44314.4,356.854623305197
44314.5,302.82866230836
44314.6,263.0151546123
44314.7,233.907173448079
44314.8,212.764874808653
44314.9,197.215757238607
44315,184.989154225713
44315.1,174.013861387819
44315.2,161.87607575542
44315.3,149.124178755583
44315.4,136.708992711944
44315.5,125.433741655083
44315.6,115.798145167791
44315.7,107.910902637159
44315.8,101.622949856465
44315.9,96.6903274850256
44316,92.87562070345
44316.1,89.986393009167
44316.2,88.249921133864
44316.3,87.0475614826719
44316.4,86.3483443991438
44316.5,86.3252869165109
44316.6,86.4917373876802
44316.7,87.3109160516531
44316.8,88.8303762244608
44316.9,90.9485323877899
44317,93.722714722244
44317.1,97.2292636892103
44317.2,101.569232859054
44317.3,106.875804940411
44317.4,113.324305865237
44317.5,121.146165734327
44317.6,130.649167685494
44317.7,142.246840481919
44317.8,156.502904987827
44317.9,174.188230268136
44318,196.375335127286
44318.1,224.55480425119
44318.2,260.76417796035
44318.3,307.648082106986
44318.4,368.242830543304
44318.5,445.124373372397
44318.6,538.711794652527
44318.7,644.72573026488
44318.8,753.834841892469
44318.9,854.952975052604
44319,930.683005758439
44319.1,996.659851303612
44319.2,1075.10771115345
44319.3,1176.55866407765
44319.4,1293.19472917009
44319.5,1396.08144393812
44319.6,1446.26053098018
44319.7,1381.96068130109
44319.8,1238.35268836344
44319.9,1059.26927630483
44320,881.229376674343
44320.1,728.624163091775
44320.2,611.128502456309
44320.3,528.414297975779
44320.4,475.508817545955
44320.5,445.589088970978
44320.6,430.460161488345
44320.7,420.644558694244
44320.8,406.903009751818
44320.9,376.944410864182
44321,337.397019081615
44321.1,294.561570501915
44321.2,253.966071113169
44321.3,219.046271079419
44321.4,191.009066194308
44321.5,169.197663701091
44321.6,152.287687451799
44321.7,139.261880792882
44321.8,129.225673048128
44321.9,121.504790533071
44322,115.615334953091
44322.1,111.127225226616
44322.2,108.129482138345
44322.3,106.273305442869
44322.4,105.466510809694
44322.5,105.665991353402
44322.6,106.872063133723
44322.7,109.127262179741
44322.8,112.519162332428
44322.9,117.187407084606
44323,123.336086849616
44323.1,131.254738814871
44323.2,141.344553264818
44323.3,154.161671067554
44323.4,170.477947898143
44323.5,191.370509258999
44323.6,218.391802245161
44323.7,253.446507256534
44323.8,300.589545104812
44323.9,363.099492763525
44324,445.098028375938
44324.1,549.094974217627
44324.2,672.385311921624
44324.3,802.754540151963
44324.4,917.225277627879
44324.5,988.308357744546
44324.6,974.230510676084
44324.7,898.339378426828
44324.8,794.845750363347
44324.9,691.980426875332
44325,609.69193110448
44325.1,557.457038778258
44325.2,537.289526217485
44325.3,546.905842635767
44325.4,580.276942436069
44325.5,626.402473101258
44325.6,669.093511306894
44325.7,687.993359433492
44325.8,663.399815038752
44325.9,602.184205351601
44326,525.185097326432
44326.1,447.89796574571
44326.2,380.914700954514
44326.3,328.589522023671
44326.4,290.972780161078
44326.5,266.337053813496
44326.6,252.798712611972
44326.7,249.726405071067
44326.8,256.489443483157
44326.9,273.927248386818
44327,303.395875493149
44327.1,345.997459265892
44327.2,400.839228884098
44327.3,462.656182021944
44327.4,520.386006536522
44327.5,559.221757631212
44327.6,558.896416167912
44327.7,518.705568603982
44327.8,459.055195578283
44327.9,394.639626874122
44328,336.489151567399
44328.1,289.7733941628
44328.2,255.159050129009
44328.3,230.95458872859
44328.4,215.845303414703
44328.5,207.835788529154
44328.6,205.860423876292
44328.7,209.410973960014
44328.8,218.501541907481
44328.9,233.670655257542
44329,256.049246969512
44329.1,287.694473737258
44329.2,331.071619681268
44329.3,390.153992384786
44329.4,470.088007958135
44329.5,574.673365553156
44329.6,704.929601715792
44329.7,853.213709980923
44329.8,1000.22185571792
44329.9,1114.12010675756
44330,1158.20973431378
44330.1,1094.17724239449
44330.2,974.121674968402
44330.3,831.193638696286
44330.4,694.440124839375
44330.5,580.29889463277
44330.6,493.616232277524
44330.7,431.988964505259
44330.8,391.330736574543
44330.9,368.048274976874
44331,358.84245732751
44331.1,362.561151343455
44331.2,379.208594475253
44331.3,410.179769690373
44331.4,458.313048276061
44331.5,528.123558194341
44331.6,625.725541444178
44331.7,757.83458548058
44331.8,928.761986788677
44331.9,1134.72078883357
44332,1357.08688462248
44332.1,1560.20187645937
44332.2,1699.64816139027
44332.3,1701.644334439
44332.4,1605.48056603652
44332.5,1429.20804320242
44332.6,1215.41983723465
44332.7,1004.1182090449
44332.8,816.220514291854
44332.9,661.626772824881
44333,540.308976697812
44333.1,447.469957360756
44333.2,377.318238335283
44333.3,324.539888123294
44333.4,284.951668669368
44333.5,255.52877133203
44333.6,234.233308272012
44333.7,219.823914602136
44333.8,211.709729004709
44333.9,209.838027922547
44334,214.540083000391
44334.1,226.185503282016
44334.2,244.466246584044
44334.3,267.326824914982
44334.4,290.124340739556
44334.5,306.161438468683
44334.6,307.021177721022
44334.7,287.980168237577
44334.8,259.04237642675
44334.9,227.127247358416
44335,197.454819795229
44335.1,172.987899924944
44335.2,154.202674610809
44335.3,140.501010624912
44335.4,130.937471603914
44335.5,124.639076122491
44335.6,120.97946149548
44335.7,119.355236096636
44335.8,120.321481033471
44335.9,123.387536297549
44336,128.684204311186
44336.1,136.510530832115
44336.2,147.366547741169
44336.3,162.015576458398
44336.4,181.583886637083
44336.5,207.705324923292
44336.6,242.703249680535
44336.7,289.747713651819
44336.8,352.783248545514
44336.9,435.69770244966
44337,540.286739999318
44337.1,661.969518875112
44337.2,785.970328644187
44337.3,887.198203929967
44337.4,935.158770401944
44337.5,894.201540983869
44337.6,795.775273703777
44337.7,671.609107488737
44337.8,547.577908286484
44337.9,439.618937986409
44338,353.106043105344
44338.1,286.765851178006
44338.2,236.751254533278
44338.3,199.03907401876
44338.4,170.334297032377
44338.5,148.192541307605
44338.6,130.870842068005
44338.7,117.139008850957
44338.8,106.124963557293
44338.9,97.2036075999428
44339,89.9207368328368
44339.1,83.9428801490136
44339.2,79.0193919945539
44339.3,74.9613055473989
44339.4,71.6253417338967
44339.5,68.9017182561158
44339.6,66.706103278452
44339.7,64.97388165969
44339.8,63.6560436249113
44339.9,62.7162254762142
44340,62.1285432984456
44340.1,61.8757595750228
44340.2,61.9468580907962
44340.3,62.3307072661344
44340.4,63.0137217759854
44340.5,64.0056521470329
44340.6,65.1742870596138
44340.7,67.1081562099041
44340.8,69.5247716321564
44340.9,72.498863414112
44341,76.1299226924245
44341.1,80.5513711261306
44341.2,85.9417394308749
44341.3,92.5426119750925
44341.4,100.684458551274
44341.5,110.822865347861
44341.6,123.595963511844
44341.7,139.882290251492
44341.8,160.988942337387
44341.9,188.882763995771
44342,225.587631637052
44342.1,273.331303081292
44342.2,333.247652728296
44342.3,403.311731762455
44342.4,476.064749757333
44342.5,538.245517688802
44342.6,572.352227727226
44342.7,561.156846158442
44342.8,513.827184796316
44342.9,450.233262222604
44343,385.304985737934
44343.1,329.012121623694
44343.2,285.695121193375
44343.3,254.71266770856
44343.4,234.285455197464
44343.5,222.404256866307
44343.6,217.370706903997
44343.7,218.506389004723
44343.8,225.136508285061
44343.9,237.267593807029
44344,255.388998389397
44344.1,280.566770120562
44344.2,314.521367977965
44344.3,359.439084538971
44344.4,418.893514232708
44344.5,497.355062722375
44344.6,599.815654500246
44344.7,730.365446045272
44344.8,889.741087381627
44344.9,1072.73994574743
44345,1267.16133153171
44345.1,1446.84264877395
44345.2,1588.93202007408
44345.3,1680.36096679677
44345.4,1696.91579975064
44345.5,1595.09817992352
44345.6,1435.08425981725
44345.7,1259.61526639612
44345.8,1104.75321481927
44345.9,993.08047908122
44346,933.650952145086
44346.1,928.577754330436
44346.2,974.307493553999
44346.3,1063.96361203727
44346.4,1185.24746295219
44346.5,1319.45736605096
44346.6,1433.02536532698
44346.7,1505.47338378407
44346.8,1521.44019050641
44346.9,1451.84060091733
44347,1297.61788727893
44347.1,1109.2194874286
44347.2,919.260253236499
44347.3,750.406893940202
44347.4,612.62202743336
44347.5,505.778161559308
44347.6,425.041777946007
44347.7,364.673130696574
44347.8,319.770174991731
44347.9,286.701487177722
44348,263.093310415154
44348.1,247.251688215233
44348.2,238.130157996873
44348.3,236.889169927657
44348.4,242.792890755262
44348.5,256.026211499403
44348.6,276.144806374237
44348.7,300.191338468873
44348.8,322.808387857883
44348.9,337.099085092478
44349,333.542239574846
44349.1,313.745141018448
44349.2,286.520605637597
44349.3,258.777781454695
44349.4,235.542889636413
44349.5,219.232832434959
44349.6,210.396625942921
44349.7,208.839208486361
44349.8,214.435189592501
44349.9,227.570540327968
44350,249.357918192189
44350.1,281.829791759355
44350.2,328.032947886318
44350.3,391.861006703938
44350.4,477.091297769055
44350.5,584.90608944228
44350.6,709.653568233568
44350.7,835.081289249104
44350.8,934.421504315312
44350.9,974.492369397545
44351,924.362546245671
44351.1,818.070016830128
44351.2,687.849295356923
44351.3,559.680499956209
44351.4,448.994690193132
44351.5,360.583777950712
44351.6,292.773520270499
44351.7,241.50537206452
44351.8,202.667453831311
44351.9,172.919019972018
44352,149.787004277791
44352.1,131.517641970102
44352.2,116.871450139896
44352.3,104.967497463429
44352.4,95.1720636043689
44352.5,87.0226026485921
44352.6,80.1763595330297
44352.7,74.3755733770332
44352.8,69.4236280310704
44352.9,65.1683900411698
44353,61.4899817854208
44353.1,58.2900794135633
44353.2,55.4798923962352
44353.3,52.9763661959251
44353.4,50.57085880329
44353.5,48.5728072215378
44353.6,46.9690875998158
44353.7,45.5617909549274
44353.8,44.335186819567
44353.9,43.2714563774089
44354,42.3559739022672
44354.1,41.5761609194931
44354.2,40.9215359600269
44354.3,40.3834756137929
44354.4,39.9549447829831
44354.5,39.630313070238
44354.6,39.4051963680333
44354.7,39.2763366345068
44354.8,39.2415118809954
44354.9,39.2994768435387
44355,39.4499100795383
44355.1,39.6934315217686
44355.2,40.0315514316975
44355.3,40.4666867335897
44355.4,41.002269443851
44355.5,41.6428033613043
44355.6,42.3940896619522
44355.7,43.2628587138721
44355.8,44.2574042796899
44355.9,45.3876322526428
44356,46.6653014696253
44356.1,48.104317980801
44356.2,49.7210886563615
44356.3,51.5350077071054
44356.4,53.5690297877336
44356.5,55.8503971932146
44356.6,58.4115510391489
44356.7,61.2912960886535
44356.8,64.5362970580309
44356.9,68.2030041804288
44357,72.360162287822
44357.1,77.0922416908853
44357.2,82.5035338499484
44357.3,88.7242726483246
44357.4,95.9186057303239
44357.5,104.295748947304
44357.6,114.487929734179
44357.7,126.334197098395
44357.8,140.366462268273
44357.9,157.234731475625
44358,177.824542823411
44358.1,203.340314069464
44358.2,235.448847452406
44358.3,276.492627422467
44358.4,329.7482116264
44358.5,399.651987514231
44358.6,491.689724921412
44358.7,611.415478967476
44358.8,761.608742756981
44358.9,936.366970161487
44359,1115.86316894782
44359.1,1266.5966585683
44359.2,1350.93775856074
44359.3,1314.40941233604
44359.4,1211.87403073198
44359.5,1085.00545151413
44359.6,970.344495417221
44359.7,889.152359491172
44359.8,844.688078695956
44359.9,825.893057330729
44360,813.906524168733
44360.1,786.554099951989
44360.2,727.18060017314
44360.3,654.614833622568
44360.4,582.313075699899
44360.5,522.55892933091
44360.6,483.057817705894
44360.7,466.473764363957
44360.8,472.664463953948
44360.9,498.503060735687
44361,536.80563620789
44361.1,575.33785592979
44361.2,599.473114218023
44361.3,588.953513208245
44361.4,544.291324338752
44361.5,484.505662501404
44361.6,422.512424730954
44361.7,368.131498324108
44361.8,325.92814285705
44361.9,296.497613771847
44362,278.649300253208
44362.1,271.027791697548
44362.2,272.845146280955
44362.3,283.814880016635
44362.4,304.851343251325
44362.5,337.546630138799
44362.6,383.714043853455
44362.7,444.700195245666
44362.8,518.428332767412
44362.9,597.75646469161
44363,671.007303837416
44363.1,724.176088734812
44363.2,735.324174697415
44363.3,726.290877785568
44363.4,716.146337101839
44363.5,722.489818612849
44363.6,757.632285893529
44363.7,826.757685280076
44363.8,928.474977012584
44363.9,1055.83908620835
44364,1191.43611910444
44364.1,1321.11509750182
44364.2,1424.77689031951
44364.3,1477.65444748844
44364.4,1446.51501104801
44364.5,1386.54190641644
44364.6,1330.00354008668
44364.7,1298.63056175017
44364.8,1291.7646996312
44364.9,1287.42520274219
44365,1251.05867604372
44365.1,1145.660154489
44365.2,999.070538914938
44365.3,838.836809011309
44365.4,687.584814602688
44365.5,558.602983602628
44365.6,455.35599897682
44365.7,375.320460606225
44365.8,314.087494062516
44365.9,266.712316868744
44366,229.694314550966
44366.1,200.345823938063
44366.2,176.748488001735
44366.3,157.796436993703
44366.4,141.977695457033
44366.5,128.707997795099
44366.6,117.451312456967
44366.7,107.811201209827
44366.8,99.4680838841122
44366.9,92.0278700544621
44367,85.6723294113296
44367.1,80.2398876737685
44367.2,75.4670657569605
44367.3,71.259108455754
44367.4,67.5394282882487
44367.5,64.2454975196638
44367.6,61.3262067318678
44367.7,58.7401590572805
44367.8,56.4539686170714
44367.9,54.4412207699028
44368,52.6818307229752
44368.1,51.161792101645
44368.2,49.8733776999293
44368.3,48.8158552955648
44368.4,47.9966906103643
44368.5,47.4341652906395
44368.6,47.1608465864042
44368.7,47.2284726952285
44368.8,47.7131398041465
44368.9,48.7166935465841
44369,50.3536660799979
44369.1,52.7045132399227
44369.2,55.7177441769717
44369.3,59.080723759441
44369.4,62.1568316365661
44369.5,64.1282281646942
44369.6,63.8172104044842
44369.7,61.5016194369911
44369.8,58.2506266842497
44369.9,54.8730421176533
44370,51.9461488179426
44370.1,49.7225661059235
44370.2,48.2197081382035
44370.3,47.3466351145508
44370.4,46.9916997999856
44370.5,47.0631903706625
44370.6,47.4967019986145
44370.7,48.2524769377447
44370.8,49.3103521270406
44370.9,50.6655950953787
44371,52.3261501553548
44371.1,54.3112105144153
44371.2,56.6509119587412
44371.3,59.3869720739326
44371.4,62.5742361515448
44371.5,66.283213194234
44371.6,70.6037906614636
44371.7,75.6504731848546
44371.8,81.5697593250404
44371.9,88.5503794450452
44372,96.8378362498386
44372.1,106.755121354835
44372.2,118.732659107844
44372.3,133.352119440506
44372.4,151.411157209396
44372.5,174.019384420065
44372.6,202.739050249697
44372.7,240.331648843763
44372.8,288.938057829452
44372.9,353.149760920437
44373,438.227306791084
44373.1,549.45191270938
44373.2,689.189859065184
44373.3,851.69014051425
44373.4,1017.56956328963
44373.5,1153.42746973582
44373.6,1221.99634434026
44373.7,1166.09022183052
44373.8,1037.53544837981
44373.9,875.054378249599
44374,712.883667992968
44374.1,572.058287205457
44374.2,459.639368956818
44374.3,373.938674948123
44374.4,309.897338162087
44374.5,262.240033229969
44374.6,226.662017902489
44374.7,199.990065321879
44374.8,179.987240915146
44374.9,165.105301725926
44375,154.278570236259
44375.1,146.788513179888
44375.2,141.861035941985
44375.3,140.204190136067
44375.4,141.40043549061
44375.5,145.616964123
44375.6,153.331531954272
44375.7,165.339833203298
44375.8,182.831385308335
44375.9,207.418338130586
44376,240.967706837581
44376.1,284.923808487542
44376.2,338.873181599744
44376.3,398.582313268141
44376.4,454.355272693731
44376.5,493.431614106496
44376.6,497.785197072072
44376.7,467.083462052351
44376.8,419.6649975987
44376.9,368.871596736156
44377,324.893758469746
44377.1,292.880795257119
44377.2,274.213452124887
44377.3,268.573281715155
44377.4,276.002070363799
44377.5,296.653624062253
44377.6,331.186206633198
44377.7,379.407888139166
44377.8,438.280037560178
44377.9,499.959543796217
44378,551.941389118907
44378.1,578.315025593104
44378.2,565.460355416194
44378.3,526.492913507426
44378.4,478.159881919078
44378.5,433.834161548679
44378.6,402.469408291222
44378.7,388.367130001839
44378.8,393.246318325203
44378.9,418.410605409355
44379,465.974585803622
44379.1,539.264036546141
44379.2,639.753323630043
44379.3,766.227651170165
44379.4,908.506225332606
44379.5,1045.37010411462
44379.6,1142.19205736197
44379.7,1173.16294046761
44379.8,1109.93727033966
44379.9,987.011946186997
44380,840.909179568559
44380.1,699.630665436434
44380.2,579.713878001606
44380.3,486.163603511853
44380.4,418.224149915815
44380.5,371.276726973069
44380.6,341.264099067853
44380.7,325.267351937153
44380.8,321.693428175193
44380.9,329.893042055128
44381,350.590090637187
44381.1,385.967401696936
44381.2,438.426529072499
44381.3,509.737749993021
44381.4,599.359787476956
44381.5,702.215501469494
44381.6,808.606015909421
44381.7,908.05135245402
44381.8,980.482266790814
44381.9,1046.66158302831
44382,1114.23040209725
44382.1,1177.167016289
44382.2,1214.54334309795
44382.3,1192.68240957054
44382.4,1086.24086814974
44382.5,939.362130593862
44382.6,780.409607377994
44382.7,633.094282568127
44382.8,509.708440443381
44382.9,412.418935268994
44383,337.904337252764
44383.1,281.243509742925
44383.2,237.900211475089
44383.3,204.325947489165
44383.4,177.929719997672
44383.5,156.865982357015
44383.6,139.823428918354
44383.7,125.86247042632
44383.8,114.301841872245
44383.9,104.64074238018
44384,96.4991781602637
44384.1,89.5928076435038
44384.2,83.7032850671827
44384.3,78.6610593996133
44384.4,74.3331947089308
44384.5,70.6146043030123
44384.6,67.4216691697625
44384.7,64.6876034676255
44384.8,62.3953221357578
44384.9,61.0328447860077
44385,59.5657633906506
44385.1,58.3224103315002
44385.2,57.3146366454436
44385.3,56.5566367776946
44385.4,56.049460698666
44385.5,55.7910875096843
44385.6,55.7768101035054
44385.7,56.0282737205038
44385.8,56.5439859457177
44385.9,57.3377881634628
44386,58.4297872833337
44386.1,59.8454621615628
44386.2,61.6184536967457
44386.3,63.7917184826728
44386.4,66.4196494103984
44386.5,69.5709508523997
44386.6,73.3325093645296
44386.7,77.8146503343728
44386.8,83.1585447287131
44386.9,89.5457392958956
44387,97.2124204806741
44387.1,106.469398049365
44387.2,117.730783244722
44387.3,131.555863632639
44387.4,148.711187462969
44387.5,170.262369734258
44387.6,197.708948713267
44387.7,233.174795464742
44387.8,279.64958951414
44387.9,341.210558546368
44388,422.976330308259
44388.1,530.207414879432
44388.2,665.636087275934
44388.3,825.031583499799
44388.4,989.731555751029
44388.5,1128.42764401083
44388.6,1204.93064561743
44388.7,1161.84224035753
44388.8,1041.72643281963
44388.9,883.143210175492
44389,720.632350119836
44389.1,576.896637998368
44389.2,460.525756899036
44389.3,370.881029827736
44389.4,303.20297701728
44389.5,252.227764107467
44389.6,213.181243225231
44389.7,183.633926177567
44389.8,160.77159896254
44389.9,142.85230383471
44390,128.684937541189
44390.1,117.422953335739
44390.2,108.45785960599
44390.3,101.350663256839
44390.4,95.7843902979993
44390.5,91.5324775561066
44390.6,88.4381461030434
44390.7,86.4013943096694
44390.8,85.3717388981108
44390.9,85.3457566597282
44391,86.3692745176181
44391.1,88.5447651237317
44391.2,92.0453611017155
44391.3,97.1379752857347
44391.4,104.219249565598
44391.5,113.868884524614
44391.6,126.922887365626
44391.7,144.557360181578
44391.8,168.335397512339
44391.9,200.082130755382
44392,241.334763607861
44392.1,291.980364144405
44392.2,348.278966438417
44392.3,401.52736483073
44392.4,439.425103651983
44392.5,445.766956970883
44392.6,415.798484687244
44392.7,367.95240144546
44392.8,314.588442748216
44392.9,265.526212923078
44393,225.780119193249
44393.1,195.966615997884
44393.2,174.991211790345
44393.3,161.174669785712
44393.4,153.055845040412
44393.5,149.598903412283
44393.6,150.193910362479
44393.7,154.607217915826
44393.8,162.947669654248
44393.9,175.671335603704
44394,193.638695173111
44394.1,218.216339470088
44394.2,251.482489358981
44394.3,296.52330845956
44394.4,356.987651418605
44394.5,436.973915183273
44394.6,539.147484472756
44394.7,661.280853788774
44394.8,792.022872006795
44394.9,909.434456233196
44395,987.080848129617
44395.1,984.340863581119
44395.2,919.717930755648
44395.3,828.243020778696
44395.4,736.660225601483
44395.5,661.455860436945
44395.6,605.730219591995
44395.7,563.486800776003
44395.8,523.225654083311
44395.9,482.775201266254
44396,448.980205569348
44396.1,427.611837729027
44396.2,423.299520441343
44396.3,437.305612106759
44396.4,466.159141400601
44396.5,500.914601398086
44396.6,528.350499322469
44396.7,532.224365509355
44396.8,499.133693729254
44396.9,443.372677444994
44397,378.729692223215
44397.1,316.35310132851
44397.2,262.828500566219
44397.3,220.100387393081
44397.4,187.28665315868
44397.5,162.468549773584
44397.6,143.717795581937
44397.7,129.485699986372
44397.8,118.560932871901
44397.9,110.390872350745
44398,104.233433124877
44398.1,99.6724160000303
44398.2,96.3797827010109
44398.3,93.9814213526348
44398.4,93.0407069063222
44398.5,93.068657229237
44398.6,94.0350881964361
44398.7,95.9480434809311
44398.8,98.8525252228956
44398.9,102.832733955238
44399,108.017597017964
44399.1,114.590238694217
44399.2,122.802673576298
44399.3,132.99741703177
44399.4,145.639703912635
44399.5,161.365012485339
44399.6,181.050780644595
44399.7,205.930088984068
44399.8,237.755524050436
44399.9,279.044963585712
44400,333.078997592385
44400.1,404.649831477226
44400.2,499.786620163242
44400.3,624.888897501677
44400.4,783.814062103443
44400.5,972.24112271841
44400.6,1170.90635802202
44400.7,1343.46977071708
44400.8,1444.14445543072
44400.9,1412.46696967546
44401,1274.73412597606
44401.1,1086.25990515721
44401.2,889.73323455074
44401.3,714.331830801221
44401.4,571.968711501781
44401.5,462.463533229024
44401.6,380.297464307369
44401.7,319.045566144984
44401.8,273.250468898808
44401.9,238.814575840386
44402,212.821254635548
44402.1,193.2389539825
44402.2,178.665748636203
44402.3,168.144260353237
44402.4,161.037391794437
44402.5,156.951174990422
44402.6,155.68465591569
44402.7,157.207849731472
44402.8,161.663033978627
44402.9,169.383241500752
44403,180.936495630439
44403.1,197.198619301083
44403.2,219.475966782295
44403.3,249.676730239991
44403.4,290.538491311184
44403.5,345.842309903059
44403.6,420.405517601028
44403.7,519.304945833416
44403.8,645.461036150022
44403.9,795.033093432664
44404,952.234462076128
44404.1,1086.65133498977
44404.2,1163.32064117612
44404.3,1128.40582274544
44404.4,1013.7083919762
44404.5,860.936374749832
44404.6,703.307048086089
44404.7,562.974698620008
44404.8,449.515632359331
44404.9,361.972552310655
44405,295.830415587523
44405.1,245.953281294959
44405.2,208.02024283291
44405.3,178.787360724663
44405.4,155.931602220268
44405.5,137.812678011441
44405.6,123.269548023675
44405.7,111.471893554992
44405.8,101.820825830186
44405.9,93.8721210327927
44406,87.2954056120608
44406.1,81.8441563614849
44406.2,77.3315898475823
44406.3,73.6156374773896
44406.4,70.5883372082606
44406.5,68.1685391113994
44406.6,66.2966999322307
44406.7,64.9313541268526
44406.8,64.0468382981714
44406.9,63.6323273098104
44407,63.6916113898586
44407.1,64.2439731938773
44407.2,65.3261551748868
44407.3,66.9959437181882
44407.4,69.337707507323
44407.5,72.4704765385981
44407.6,76.5604548409985
44407.7,81.839455925629
44407.8,88.6321578794905
44407.9,97.3957674252597
44408,108.774988720211
44408.1,123.669764166342
44408.2,143.295476238227
44408.3,169.175767826043
44408.4,202.945943357285
44408.5,245.65142053708
44408.6,297.016895779516
44408.7,352.925448131026
44408.8,404.318083922003
44408.9,440.62309440106
44409,447.393719951471
44409.1,419.365761277174
44409.2,374.515428300157
44409.3,325.024008498212
44409.4,280.511561436515
44409.5,245.897012776847
44409.6,222.299803429816
44409.7,208.976223831976
44409.8,204.837460137931
44409.9,209.24105824769
44410,222.315342664888
44410.1,245.244654139478
44410.2,279.863771346136
44410.3,329.325842394596
44410.4,397.333977563511
44410.5,486.729527910227
44410.6,596.437790331434
44410.7,717.166447056302
44410.8,828.80959405678
44410.9,904.387695367518
44411,907.326448400572
44411.1,834.58321901481
44411.2,724.567711427776
44411.3,603.964157278549
44411.4,493.449491553186
44411.5,403.305279977736
44411.6,334.97563790879
44411.7,285.871676209629
44411.8,252.658470314058
44411.9,232.714502973529
44412,224.139386851293
44412.1,225.75142793589
44412.2,236.186902014151
44412.3,252.737941467611
44412.4,270.44068384805
44412.5,282.50967702783
44412.6,280.612458076991
44412.7,260.020015230782
44412.8,230.195749354721
44412.9,197.611384804363
44413,167.315834596355
44413.1,141.96013237382
44413.2,122.012083463822
44413.3,106.79510698805
44413.4,95.3319155964622
44413.5,86.7256069910191
44413.6,80.282117888488
44413.7,75.5027039429312
44413.8,72.042459464885
44413.9,69.6701713613642
44414,68.2381957543132
44414.1,67.7592132305263
44414.2,68.0289689603977
44414.3,69.1289396134166
44414.4,71.1300323768614
44414.5,74.1577192032669
44414.6,78.4063897918594
44414.7,84.1651380847831
44414.8,91.8560069408415
44414.9,102.089240109473
44415,115.736569195472
44415.1,134.007930689467
44415.2,158.472869630402
44415.3,190.876777106625
44415.4,232.48833799565
44415.5,282.741527775475
44415.6,337.4230889695
44415.7,387.677764294012
44415.8,420.893378425479
44415.9,423.447860333553
44416,391.636197281083
44416.1,342.828720811039
44416.2,288.952061810806
44416.3,239.220458403503
44416.4,198.134098135019
44416.5,166.38222161366
44416.6,142.702930752616
44416.7,125.292129065347
44416.8,112.52955183699
44416.9,102.983431271497
44417,96.5980856845519
44417.1,92.2396308831144
44417.2,89.488817306657
44417.3,88.0608467724912
44417.4,87.7665529242482
44417.5,88.4868086947542
