plotSimWnum,fitSpec
44350.1,108.160615273012
44350.2,106.042076080996
44350.3,103.374758145047
44350.4,100.21173335884
44350.5,96.7675929620937
44350.6,93.0805893688769
44350.7,89.2541026750807
44350.8,85.3817537636628
44350.9,81.5430103304699
44351,77.8013055087852
44351.1,74.2041402684604
44351.2,70.7845310128582
44351.3,67.5631149431672
44351.4,64.5507643781153
44351.5,61.7503786326182
44351.6,59.156845484888
44351.7,56.7482739183563
44351.8,54.4683096186674
44351.9,52.4585085603017
44352,50.6212004367501
44352.1,48.9451446925223
44352.2,47.4193380163805
44352.3,46.0332668738056
44352.4,44.7770589635176
44352.5,43.6415680107378
44352.6,42.6435736663578
44352.7,41.737185004565
44352.8,40.9187943972204
44352.9,40.1902759875962
44353,39.5479345289387
44353.1,38.9868842774266
44353.2,38.5021865529194
44353.3,38.0901803264872
44353.4,37.750883105939
44353.5,37.4795806285832
44353.6,37.2741947390991
44353.7,37.133028542093
44353.8,37.0548504616593
44353.9,37.0388530936029
44354,37.0846316270679
44354.1,37.1921856989038
44354.2,37.3619147518268
44354.3,37.5946209768242
44354.4,37.8915166905917
44354.5,38.2542396878444
44354.6,38.6848601895707
44354.7,39.1859253011429
44354.8,39.7604508541583
44354.9,40.4119645924132
44355,41.1445624546014
44355.1,41.9629764828509
44355.2,42.9417052065581
44355.3,43.9679104820176
44355.4,45.081868146523
44355.5,46.3050098866247
44355.6,47.6482078569715
44355.7,49.1210593406331
44355.8,50.7340504311904
44355.9,52.5139920350275
44356,54.4486270825711
44356.1,56.5568071557818
44356.2,58.8574295085929
44356.3,61.3671537834649
44356.4,64.1028533501242
44356.5,67.0819500820104
44356.6,70.3220001318443
44356.7,73.8401283090649
44356.8,77.6596605720611
44356.9,81.8030683973998
44357,86.2265443492673
44357.1,90.9446365224287
44357.2,96.0022620028038
44357.3,101.348181231497
44357.4,106.946708488146
44357.5,112.743057067658
44357.6,118.654701917147
44357.7,124.559119243643
44357.8,130.338469312704
44357.9,135.971573591287
44358,141.241739788356
44358.1,146.012261695999
44358.2,150.161963596638
44358.3,153.597020554414
44358.4,155.917346473641
44358.5,157.43553938121
44358.6,158.224247677119
44358.7,158.352437671027
44358.8,157.905456822768
44358.9,156.973075041592
44359,155.650583216716
44359.1,154.043286398129
44359.2,152.187832729563
44359.3,150.088982581959
44359.4,147.916368207028
44359.5,145.743607276773
44359.6,143.626266804266
44359.7,141.607221425168
44359.8,139.714945197138
44359.9,137.963176874469
44360,136.352527321976
44360.1,134.874269220516
44360.2,133.515161826167
44360.3,132.263615541197
44360.4,131.051855028855
44360.5,129.886480783843
44360.6,128.861942298097
44360.7,128.016477638083
44360.8,127.396188305453
44360.9,127.056823619161
44361,127.137633819319
44361.1,127.50968378888
44361.2,128.255477980009
44361.3,129.418646302916
44361.4,131.011341937961
44361.5,133.028862631684
44361.6,135.452830617897
44361.7,138.25250630783
44361.8,141.386897305274
44361.9,144.807522220345
44362,148.462447064209
44362.1,152.300008813652
44362.2,156.271928194807
44362.3,160.210157278264
44362.4,164.184812079502
44362.5,168.18157445899
44362.6,172.146557326903
44362.7,176.026841519366
44362.8,179.843820143031
44362.9,183.458311828907
44363,186.771499301435
44363.1,189.629197139998
44363.2,191.938881948054
44363.3,193.617451271806
44363.4,194.548791217792
44363.5,194.404902803423
44363.6,193.42235580781
44363.7,191.591212358482
44363.8,188.908341774021
44363.9,185.408004074879
44364,181.169030228368
44364.1,176.192367550338
44364.2,170.37823441246
44364.3,164.001327824104
44364.4,157.3177786671
44364.5,150.297964588848
44364.6,143.124250431715
44364.7,135.935988867643
44364.8,128.845262087138
44364.9,121.944127451656
44365,115.304773923906
44365.1,108.979718518682
44365.2,103.00337420503
44365.3,97.3946033850287
44365.4,92.1595997190597
44365.5,87.2936399520148
44365.6,82.7778502361566
44365.7,78.582171432747
44365.8,74.7478315175382
44365.9,71.2192813869924
44366,67.9759522664325
44366.1,64.9974714114034
44366.2,62.2641670635698
44366.3,59.7573924198691
44366.4,57.4597146508903
44366.5,55.3550274023169
44366.6,53.4285471458382
44366.7,51.6667512713799
44366.8,50.0573942293656
44366.9,48.5894117694663
44367,47.2528949112092
44367.1,46.0388242976067
44367.2,44.9390461113217
44367.3,43.9462445971715
44367.4,43.0537735324474
44367.5,42.2555421678406
44367.6,41.545898468719
44367.7,40.9195134258227
44367.8,40.3712228522113
44367.9,39.8946906680373
44368,39.4734224704367
44368.1,39.0387204179374
44368.2,38.7543150798606
44368.3,38.5239838606281
44368.4,38.3436702911306
44368.5,38.2100174411811
44368.6,38.1206396919273
44368.7,38.0701644232149
44368.8,38.0597947847377
44368.9,38.0965107398394
44369,38.1802365088237
44369.1,38.3394824032219
44369.2,38.5447335716844
44369.3,38.8028650074042
44369.4,39.1272304472304
44369.5,39.5253778331047
44369.6,40.0032969817983
44369.7,40.5670478481936
44369.8,41.2231299366026
44369.9,41.9780738428786
44370,42.8389302510933
44370.1,43.8126319418195
44370.2,44.8978038170042
44370.3,46.0786668954029
44370.4,47.3781056530087
44370.5,48.8855936347034
44370.6,50.5386353755867
44370.7,52.3981971628899
44370.8,54.4440233238761
44370.9,56.6941930013455
44371,59.1589948133067
44371.1,61.910263684224
44371.2,64.8636497518886
44371.3,68.0415406355182
44371.4,71.4618535432005
44371.5,75.1242134865241
44371.6,79.0150644796982
44371.7,83.1082575219588
44371.8,87.3622846524909
44371.9,91.7174901275693
44372,96.0940946498218
44372.1,100.391795077197
44372.2,104.491772584177
44372.3,108.26180883647
44372.4,111.564779852118
44372.5,114.269849420229
44372.6,116.263308961287
44372.7,117.46886965768
44372.8,117.539015351357
44372.9,116.772926834066
44373,115.289230957845
44373.1,113.198843432466
44373.2,110.637683978736
44373.3,107.749484843545
44373.4,104.675204799976
44373.5,101.544095715214
44373.6,98.4679898125613
44373.7,95.5385729584854
44373.8,92.8272952965575
44373.9,90.3870240861901
44374,88.2545649077485
44374.1,86.4534639800751
44374.2,84.996587142832
44374.3,83.8882670733786
44374.4,83.1259117092534
44374.5,82.7009902228259
44374.6,82.5994805136201
44374.7,82.8019716161973
44374.8,83.283019041682
44374.9,84.0112496395367
44375,84.9491164399684
44375.1,86.053464883623
44375.2,87.2768206330266
44375.3,88.5692006815885
44375.4,89.875258851953
44375.5,91.1136469619742
44375.6,92.3300856279019
44375.7,93.4475277262959
44375.8,94.4242437663295
44375.9,95.3552604753411
44376,96.2820426643007
44376.1,97.2195648206048
44376.2,98.2088856834782
44376.3,99.2939028586505
44376.4,100.50536031845
44376.5,101.860479699124
44376.6,103.363353903174
44376.7,105.00532241725
44376.8,106.767113654015
44376.9,108.622561386302
44377,110.543072039016
44377.1,112.503630843588
44377.2,114.465896492234
44377.3,116.366654592323
44377.4,118.269642302872
44377.5,120.231166927488
44377.6,122.281347181377
44377.7,124.448871630523
44377.8,126.753552486942
44377.9,129.199426605044
44378,131.769346915382
44378.1,134.421349103846
44378.2,137.088064834152
44378.3,139.680265182643
44378.4,142.092893603461
44378.5,144.214835901216
44378.6,145.941092149024
44378.7,147.143755767733
44378.8,147.776108900928
44378.9,147.653559083594
44379,146.971591508769
44379.1,145.870705730419
44379.2,144.464345635654
44379.3,142.883123138924
44379.4,141.262756732961
44379.5,139.732916772142
44379.6,138.408410074663
44379.7,137.383084030957
44379.8,136.726157283275
44379.9,136.480495121333
44380,136.667954629076
44380.1,137.334846134638
44380.2,138.329202577263
44380.3,139.629083070973
44380.4,141.162567487431
44380.5,142.826908128522
44380.6,144.579445785478
44380.7,146.177012048112
44380.8,147.473173119979
44380.9,148.268166838083
44381,148.542203039022
44381.1,148.218470513662
44381.2,147.223218493836
44381.3,145.511949886564
44381.4,143.012321797436
44381.5,139.578913331135
44381.6,135.523981219566
44381.7,130.95123179023
44381.8,125.982331914093
44381.9,120.746362401681
44382,115.369805359961
44382.1,109.968371330673
44382.2,104.641307904195
44382.3,99.468625216095
44382.4,94.510947033847
44382.5,89.8107683934113
44382.6,85.3948631193474
44382.7,81.2771124366287
44382.8,77.4613745240675
44382.9,73.9440603622677
44383,70.7154078729102
44383.1,67.7553723361405
44383.2,65.0328887467569
44383.3,62.5950998407221
44383.4,60.3800692116442
44383.5,58.2963715463328
44383.6,56.5083691006591
44383.7,54.9243050560316
44383.8,53.5216321159302
44383.9,52.2900471068644
44384,51.2205092665859
44384.1,50.3052275821171
44384.2,49.5376403903962
44384.3,48.9124035302696
44384.4,48.4252745629486
44384.5,48.0716545668741
44384.6,47.8411449898899
44384.7,47.7241111740589
44384.8,47.7682954347299
44384.9,47.9232985765856
44385,48.1678419814689
44385.1,48.6279883962628
44385.2,49.2338623675852
44385.3,49.9914950645724
44385.4,50.9080758119151
44385.5,51.9919128468377
44385.6,53.252723531534
44385.7,54.7004225721716
44385.8,56.3460019639046
44385.9,58.200879734861
44386,60.2764392694901
44386.1,62.5833694420452
44386.2,65.1524081899672
44386.3,67.9578607028919
44386.4,71.0024556303577
44386.5,74.2887397585392
44386.6,77.8045565039889
44386.7,81.5242033872808
44386.8,85.4069155065486
44386.9,89.3934414139364
44387,93.4013345332143
44387.1,97.3270211363474
44387.2,101.078318121714
44387.3,104.508187360914
44387.4,107.479202800295
44387.5,109.859077049797
44387.6,111.570430887878
44387.7,112.49768926529
44387.8,112.270861282939
44387.9,111.159508816674
44388,109.299344081775
44388.1,106.796163821227
44388.2,103.779959161134
44388.3,100.388983382615
44388.4,96.7601862055358
44388.5,93.0198133105517
44388.6,89.2772627191822
44388.7,85.6220611969445
44388.8,82.1227079808998
44388.9,78.8214051328181
44389,75.7159763589058
44389.1,72.9079650400056
44389.2,70.4009210995263
44389.3,68.1752123625788
44389.4,66.2280254817916
44389.5,64.5555301011829
44389.6,63.1518861325972
44389.7,62.0100383936497
44389.8,61.1224308693899
44389.9,60.4815504230922
44390,60.0800132574238
44390.1,59.9104418343006
44390.2,59.9827919490833
44390.3,60.2558657302449
44390.4,60.7320979329292
44390.5,61.4011093129259
44390.6,62.2470702950866
44390.7,63.2495343707918
44390.8,64.3827685012375
44390.9,65.6152826761178
44391,66.9099848360743
44391.1,68.2252365871631
44391.2,69.5169955754931
44391.3,70.7420616639303
44391.4,71.8621334209438
44391.5,72.8482264359643
44391.6,73.6437026857527
44391.7,74.2119187612154
44391.8,74.6551305374011
44391.9,75.0103352028327
44392,75.3251546652039
44392.1,75.6534932138853
44392.2,76.0514299532778
44392.3,76.5728319232306
44392.4,77.266999760911
44392.5,78.1767967381916
44392.6,79.3374877725365
44392.7,80.7761259015812
44392.8,82.5110786531901
44392.9,84.5514688726257
44393,86.8962725053291
44393.1,89.5330592638029
44393.2,92.436422012867
44393.3,95.5663113364782
44393.4,98.8667258769993
44393.5,102.265088030295
44393.6,105.67312108451
44393.7,108.990007902587
44393.8,112.107684291338
44393.9,114.918453545266
44394,117.324095971946
44394.1,119.245114763708
44394.2,120.451661790973
44394.3,121.009808369488
44394.4,121.041145050516
44394.5,120.594077697336
44394.6,119.734541022323
44394.7,118.537033009738
44394.8,117.076747260826
44394.9,115.391941332861
44395,113.541367185666
44395.1,111.60779673977
44395.2,109.624923151559
44395.3,107.610897783598
44395.4,105.569759525508
44395.5,103.494721642211
44395.6,101.371902762454
44395.7,99.1860618801047
44395.8,96.903178289807
44395.9,94.461408119844
44396,91.9380591000282
44396.1,89.3783482536144
44396.2,86.8167258760074
44396.3,84.2929949629417
44396.4,81.8487434248788
44396.5,79.5239697554342
44396.6,77.3545743308676
44396.7,75.3709219723215
44396.8,73.5972416583147
44396.9,72.0518607285428
44397,70.7480884062987
44397.1,69.694432979565
44397.2,68.887110183879
44397.3,68.3068208641575
44397.4,67.9760824182433
44397.5,67.9772215166979
44397.6,68.2509158371268
44397.7,68.8017516517094
44397.8,69.6353828748821
44397.9,70.7586521528971
44398,72.178306453112
44398.1,73.8978304952355
44398.2,75.9208607596275
44398.3,78.269994924187
44398.4,80.9690793591652
44398.5,84.0045894860237
44398.6,87.3764503673337
44398.7,91.0774495635628
44398.8,95.0903577430195
44398.9,99.3844046663797
44399,103.911754160336
44399.1,108.604013984452
44399.2,113.36837728264
44399.3,118.080971379119
44399.4,122.591994661391
44399.5,126.797046743039
44399.6,130.501398322572
44399.7,133.546179403637
44399.8,135.792706264328
44399.9,137.12288781633
44400,137.236191885266
44400.1,136.253632804934
44400.2,134.410266976924
44400.3,131.8289489236
44400.4,128.663056713436
44400.5,125.080836839113
44400.6,121.25078179093
44400.7,117.330000059772
44400.8,113.456370779481
44400.9,109.74474292489
44401,106.286092748786
44401.1,103.146286190658
44401.2,100.365437319586
44401.3,97.9827680934774
44401.4,96.0562318940627
44401.5,94.5722884107315
44401.6,93.53711444331
44401.7,92.9515709541536
44401.8,92.8120207632345
44401.9,93.1096025814989
44402,93.8270419922307
44402.1,94.9435120981255
44402.2,96.4523811692975
44402.3,98.2912161584922
44402.4,100.39098829354
44402.5,102.711757920283
44402.6,105.216144610118
44402.7,107.755303925008
44402.8,110.208443378133
44402.9,112.44075869337
44403,114.304411113371
44403.1,115.627729798895
44403.2,116.372440944587
44403.3,116.442838945709
44403.4,115.515204435237
44403.5,113.755083319558
44403.6,111.315935145039
44403.7,108.291109342346
44403.8,104.797679863716
44403.9,100.963855607846
44404,96.9172714687572
44404.1,92.7757641075839
44404.2,88.6412870485348
44404.3,84.5969447172197
44404.4,80.7065885556569
44404.5,77.0162087960838
44404.6,73.5563597183066
44404.7,70.3450089338326
44404.8,67.3903713977965
44404.9,64.6934779231827
44405,62.2503528529099
44405.1,60.0537727868535
44405.2,58.0946806817378
44405.3,56.3630992424291
44405.4,54.8492414889074
44405.5,53.5432407533709
44405.6,52.4360813849738
44405.7,51.5199115662073
44405.8,50.7880259062948
44405.9,50.2349239688177
44406,49.8562833509596
44406.1,49.6489547281291
44406.2,49.610825214616
44406.3,49.7406733543419
44406.4,50.0379368231863
44406.5,50.5024420206871
44406.6,51.1340067710774
44406.7,51.9319222405995
44406.8,52.8942723782415
44406.9,54.0172271788983
44407,55.2942153464857
44407.1,56.7147464246359
44407.2,58.2636579052047
44407.3,59.920342452867
44407.4,61.6583777974876
44407.5,63.4457386837274
44407.6,65.2456755020789
44407.7,67.0193004969731
44407.8,68.7320663269966
44407.9,70.3443642387211
44408,71.8387932461544
44408.1,73.1719916874088
44408.2,74.3049521657637
44408.3,75.3429451854761
44408.4,76.3244359285107
44408.5,77.295951964216
44408.6,78.3081096959576
44408.7,79.409460240158
44408.8,80.6415783332997
44408.9,82.0351456709839
44409,83.606582735486
44409.1,85.3554188202991
44409.2,87.2623929761918
44409.3,89.2883854717282
44409.4,91.3744568406192
44409.5,93.4432449437256
44409.6,95.4026413542464
44409.7,97.1515850721783
44409.8,98.5881920608833
44409.9,99.6192402375441
44410,100.170404033987
44410.1,100.083010169565
44410.2,99.3052978809781
44410.3,98.0299000482878
44410.4,96.3221365960729
44410.5,94.2665928621272
44410.6,91.9575216977948
44410.7,89.4890522189567
44410.8,86.9467940381519
44410.9,84.4018689594896
44411,81.9076120886241
44411.1,79.4987521427559
44411.2,77.192649035848
44411.3,74.9920885374509
44411.4,72.8890989328334
44411.5,70.868639012254
44411.6,68.9048846050993
44411.7,66.9446521260041
44411.8,64.9625599550169
44411.9,63.0884670816715
44412,61.2661278114777
44412.1,59.5076187498679
44412.2,57.828355139071
44412.3,56.2451147063258
44412.4,54.7742958430266
44412.5,53.4306219275866
44412.6,52.2264006263643
44412.7,51.1713251877638
44412.8,50.2724184681135
44412.9,49.5345035499308
44413,48.9605283183217
44413.1,48.5521613626314
44413.2,48.3099659495655
44413.3,48.2335871578204
44413.4,48.3219066040698
44413.5,48.572958543199
44413.6,48.9836491552927
44413.7,49.5491160066166
44413.8,50.2622125322165
44413.9,51.1126534503752
44414,52.0860815556231
44414.1,53.163141841066
44414.2,54.3187228161264
44414.3,55.5215787654963
44414.4,56.7345448049126
44414.5,57.9147477005276
44414.6,59.010697328037
44414.7,59.9658603735218
44414.8,60.7930530692872
44414.9,61.4259248107831
44415,61.8142039784365
44415.1,61.9240290558731
44415.2,61.8466419706813
44415.3,61.6139189206312
44415.4,61.2673087482666
44415.5,60.8537520019022
