plotWnum,plotSpec
44313,591.958977665494
44313.102,644.42339010922
44313.199,787.448274167524
44313.301,781.509966546686
44313.398,950.144412816209
44313.5,1047.67008134589
44313.602,1216.71088194362
44313.699,1146.68673981607
44313.801,1134.73561612614
44313.898,970.218090053568
44314,815.856497167958
44314.102,627.91249978153
44314.199,505.037342571714
44314.301,430.426169305775
44314.398,336.189620404894
44314.5,359.432898233262
44314.602,217.881139993756
44314.699,266.030744802048
44314.801,214.089984092693
44314.898,174.774754569197
44315,140.3769822663
44315.102,137.919475834733
44315.199,128.872525870251
44315.301,96.3532633473644
44315.398,173.357649801565
44315.5,90.5014417149868
44315.602,68.5196339176228
44315.699,98.7481854022442
44315.801,92.4276471209626
44315.898,44.4787945947087
44316,68.5418263267046
44316.102,87.7098514502513
44316.199,117.759154569468
44316.301,66.0331187782003
44316.398,104.377098386142
44316.5,26.0768312345229
44316.602,63.6417355549306
44316.699,82.2222074493612
44316.801,4.03321040665551
44316.898,87.1394161048591
44317,63.6962637305436
44317.102,52.0444012610596
44317.199,126.305814806734
44317.301,104.351266157938
44317.398,78.1686073402698
44317.5,98.6721035258249
44317.602,75.0985876418234
44317.699,98.1583711598387
44317.801,186.854143610163
44317.898,223.903895181685
44318,208.615624901477
44318.102,192.485275833275
44318.199,263.034659491693
44318.301,286.488578678127
44318.398,344.236957101693
44318.5,477.577036015477
44318.602,604.171351838071
44318.699,652.520843422588
44318.801,779.696966147063
44318.898,822.449095062347
44319,924.787718645709
44319.102,1009.30036980797
44319.199,1150.93133536831
44319.301,1201.32884590371
44319.398,1316.15123662555
44319.5,1411.66979068584
44319.602,1399.99911124892
44319.699,1333.12562119352
44319.801,1234.24117139255
44319.898,1060.38679483942
44320,890.952880079026
44320.102,776.337153953703
44320.199,623.038887271523
44320.301,560.556970908265
44320.398,436.33254443754
44320.5,439.946714835275
44320.602,384.507616892765
44320.699,407.439842079653
44320.801,352.696850216177
44320.898,372.323995201116
44321,352.228105253545
44321.102,273.124247201377
44321.199,252.678715297307
44321.301,237.984309045892
44321.398,203.035750949043
44321.5,160.712420925124
44321.602,90.3230552266652
44321.699,114.173127889983
44321.801,56.3372473446828
44321.898,98.2400600271547
44322,130.530436431281
44322.102,113.902281339668
44322.199,171.037523024911
44322.301,88.716532513916
44322.398,115.613224097015
44322.5,97.4100857706386
44322.602,66.4687416257335
44322.699,98.379223609803
44322.801,83.2621932755502
44322.898,76.9035679786348
44323,92.8419162892044
44323.102,112.734038230134
44323.199,209.976201350358
44323.301,125.670807619304
44323.398,136.990180704582
44323.5,158.11842372362
44323.602,209.580303517954
44323.699,282.326560794904
44323.801,263.510850850073
44323.898,290.368115191542
44324,452.940578848924
44324.102,597.01876863968
44324.199,612.378061042033
44324.301,833.757061376101
44324.398,944.30252033178
44324.5,964.62754511118
44324.602,893.37988617858
44324.699,897.989189572037
44324.801,822.602439454765
44324.898,736.465930230751
44325,649.001067998706
44325.102,594.170325350897
44325.199,584.176293347542
44325.301,520.272866426992
44325.398,617.729963467943
44325.5,571.28472634937
44325.602,658.842147821917
44325.699,676.165262208932
44325.801,677.916624332086
44325.898,564.848646365074
44326,530.157047370866
44326.102,489.812884669837
44326.199,393.296292150242
44326.301,348.037224059544
44326.398,283.905708585226
44326.5,239.156899585106
44326.602,273.809850388062
44326.699,258.529747691774
44326.801,281.640585421355
44326.898,253.769205483504
44327,302.664152522923
44327.102,379.6225607386
44327.199,369.25557399185
44327.301,478.875177021532
44327.398,524.961951144166
44327.5,587.617994347598
44327.602,599.393530348784
44327.699,549.251256631096
44327.801,421.674500866082
44327.898,346.287782210982
44328,295.459197455687
44328.102,308.547449011152
44328.199,232.93002622635
44328.301,189.06502121791
44328.398,199.367225391921
44328.5,192.357665422995
44328.602,150.9539603361
44328.699,196.700682461128
44328.801,171.743855452629
44328.898,194.895090126609
44329,272.263580365154
44329.102,262.509588193994
44329.199,303.652725518904
44329.301,437.084790144407
44329.398,507.434602901856
44329.5,602.606759102277
44329.602,735.090825186438
44329.699,838.602684924513
44329.801,979.676455257537
44329.898,1114.50735920007
44330,1121.26046190006
44330.102,1059.16447414489
44330.199,1041.61732672588
44330.301,826.061741960908
44330.398,691.120252995786
44330.5,574.681716407989
44330.602,420.555448183487
44330.699,442.831846076088
44330.801,412.544874803714
44330.898,370.120592019832
44331,305.326226085625
44331.102,307.42740759633
44331.199,389.626148097182
44331.301,377.183213196854
44331.398,483.635377443792
44331.5,490.906776353787
44331.602,651.86311575256
44331.699,746.231770757692
44331.801,942.539369428743
44331.898,1140.64312259939
44332,1414.16741261793
44332.102,1581.49108683361
44332.199,1668.26177471694
44332.301,1717.20976381652
44332.398,1568.88793451596
44332.5,1385.90513611487
44332.602,1248.63956790644
44332.699,1032.58413900619
44332.801,836.707179170425
44332.898,646.417363163567
44333,565.074292420189
44333.102,457.077198185303
44333.199,327.645827469151
44333.301,310.024911104686
44333.398,307.910809199786
44333.5,237.252504997279
44333.602,280.807744423672
44333.699,207.332307042967
44333.801,190.456383485058
44333.898,158.379255687991
44334,205.133825375915
44334.102,237.142062179784
44334.199,295.702474366867
44334.301,235.440365324515
44334.398,274.305106385483
44334.5,295.232690501411
44334.602,302.242279285101
44334.699,291.094614672431
44334.801,298.1281882198
44334.898,245.294089445905
44335,176.180183511082
44335.102,241.169656257374
44335.199,130.585048719493
44335.301,145.287796459431
44335.398,167.827092244413
44335.5,162.937898882036
44335.602,80.0820078324124
44335.699,104.427576380938
44335.801,86.746927219145
44335.898,109.146489179146
44336,114.017360825978
44336.102,87.7463054723487
44336.199,149.378471715904
44336.301,166.11148785757
44336.398,167.363699470511
44336.5,188.252531984751
44336.602,230.382536622809
44336.699,223.289930836888
44336.801,325.761775098293
44336.898,421.376417165755
44337,564.1355602952
44337.102,687.850488696945
44337.199,778.997531840249
44337.301,894.706325853685
44337.398,916.357899708575
44337.5,906.85661931047
44337.602,797.107008438028
44337.699,690.845944391945
44337.801,583.77820463935
44337.898,456.507290251058
44338,393.995767596207
44338.102,268.616441280143
44338.199,248.426825080298
44338.301,187.939884598103
44338.398,176.640565584161
44338.5,114.469776519806
44338.602,146.685198910012
44338.699,34.6828810106975
44338.801,76.2319801333402
44338.898,155.421369044652
44339,132.5678619826
44339.102,77.965036104773
44339.199,40.2343729995864
44339.301,49.3900812146125
44339.398,43.2020448621517
44339.5,78.8296237184958
44339.602,110.049432237762
44339.699,53.7579730206035
44339.801,55.0475904298179
44339.898,50.9368750547014
44340,93.6535576277135
44340.102,46.0067147535339
44340.199,64.3869164277464
44340.301,24.2815165132135
44340.398,78.4242810114254
44340.5,18.6444153645613
44340.602,72.383490847721
44340.699,31.3405878041705
44340.801,158.387808160597
44340.898,72.9243765164634
44341,43.8527515467836
44341.102,66.9920748187288
44341.199,117.488023780996
44341.301,85.3971930244525
44341.398,44.8631483050048
44341.5,128.021882059998
44341.602,110.61879623801
44341.699,104.60451733067
44341.801,199.696253414541
44341.898,192.039044948285
44342,193.575199213096
44342.102,329.146495318444
44342.199,373.279244264524
44342.301,369.033300407454
44342.398,482.071111052888
44342.5,551.397581464931
44342.602,529.730135239625
44342.699,558.08219951
44342.801,503.811606526064
44342.898,445.487957040992
44343,356.320424426265
44343.102,370.598675004756
44343.199,297.843081847077
44343.301,246.305218590895
44343.398,230.606542804532
44343.5,253.658693598926
44343.602,196.495816279778
44343.699,182.435915104054
44343.801,222.051238516538
44343.898,248.983943754558
44344,227.710946463875
44344.102,226.185312570778
44344.199,247.244811988623
44344.301,313.202807427916
44344.398,457.055695930273
44344.5,525.675242621316
44344.602,570.798942280173
44344.699,734.431196248735
44344.801,916.660291958214
44344.898,1066.51743205004
44345,1289.19111392473
44345.102,1434.78206753203
44345.199,1555.96900156305
44345.301,1636.23449704964
44345.398,1681.49608032772
44345.5,1568.07941864799
44345.602,1429.11589182628
44345.699,1281.28742159048
44345.801,1098.55198718824
44345.898,999.992456543668
44346,972.461171353009
44346.102,976.216806507305
44346.199,989.616484331579
44346.301,1088.19010333957
44346.398,1172.11176738748
44346.5,1308.18676697786
44346.602,1419.51205863733
44346.699,1511.00107196827
44346.801,1489.81970774198
44346.898,1464.45842333063
44347,1263.26167763871
44347.102,1127.78700030913
44347.199,918.31748958826
44347.301,764.31882079392
44347.398,625.111357266281
44347.5,438.448041499173
44347.602,409.706464728828
44347.699,332.065756792769
44347.801,365.710268136745
44347.898,303.998630970009
44348,242.510125137163
44348.102,214.40822789929
44348.199,218.345963459975
44348.301,232.576898963873
44348.398,264.171238389623
44348.5,245.279207016649
44348.602,294.888894239355
44348.699,282.115077272375
44348.801,346.615094640499
44348.898,307.170870500406
44349,283.879386207085
44349.102,337.247838017488
44349.199,307.568717833763
44349.301,236.155506158903
44349.398,210.937559127675
44349.5,253.565707594635
44349.602,191.498601424037
44349.699,204.508280617337
44349.801,239.621959017202
44349.898,218.004156059239
44350,211.16237058989
44350.102,268.533051252133
44350.199,362.583852512145
44350.301,376.953767400501
44350.398,523.56134379317
44350.5,597.303640216741
44350.602,696.665554968672
44350.699,810.583557288694
44350.801,947.981363528738
44350.898,956.471915694601
44351,918.972740798876
44351.102,775.091572162476
44351.199,740.734929137109
44351.301,572.046259762119
44351.398,476.673816077508
44351.5,408.783409080969
44351.602,256.864324944275
44351.699,251.34315776639
44351.801,154.970920180449
44351.898,106.876852096909
44352,181.149807632478
44352.102,124.973384436804
44352.199,121.518085768164
44352.301,65.4084519147052
44352.398,97.791232987662
44352.5,55.1752688317353
44352.602,87.9567200389009
44352.699,41.1628487785237
44352.801,74.4585353400319
44352.898,142.671206448574
44353,81.0991655984724
44353.102,38.1061795882111
44353.199,42.7798241283416
44353.301,1.1103053180892
44353.398,49.1738468141797
44353.5,76.5773588274998
44353.602,78.110005270372
44353.699,21.7726242035458
44353.801,51.4457611949305
44353.898,48.6101801160327
44354,40.065298923145
44354.102,15.9415817820512
44354.199,14.7849338916327
44354.301,36.6644711947019
44354.398,23.2816202152539
44354.5,22.7006798919858
44354.602,51.9809045211853
44354.699,57.4691297452972
44354.801,33.7785134221311
44354.898,45.0782996947632
44355,74.0225316660611
44355.102,17.8217258853527
44355.199,47.0954307247039
44355.301,51.504847467976
44355.398,29.0886739198698
44355.5,29.9697010421504
44355.602,37.2982334763255
44355.699,15.46648257108
44355.801,84.8532458451365
44355.898,40.778330103605
44356,18.3249746180175
44356.102,33.2343654126558
44356.199,89.3949523476351
44356.301,-8.53949623086127
44356.398,64.156964436036
44356.5,76.4233124123525
44356.602,75.5637651721667
44356.699,13.0898471513516
44356.801,113.379814521781
44356.898,52.2776581653628
44357,74.4827973181526
44357.102,51.0755159575262
44357.199,73.5666096205913
44357.301,38.8710050620068
44357.398,76.4461442744877
44357.5,71.078583684924
44357.602,96.5080368415197
44357.699,126.362088158031
44357.801,131.565906253176
44357.898,174.09750486434
44358,168.920786892805
44358.102,108.250255750395
44358.199,209.384998047287
44358.301,302.820335965054
44358.398,356.481821220873
44358.5,462.225526510889
44358.602,480.55857145811
44358.699,670.241241923296
44358.801,792.48200429315
44358.898,976.792039496558
44359,1132.36089776004
44359.102,1263.92492479272
44359.199,1317.65124053368
44359.301,1283.19478345319
44359.398,1148.43456718252
44359.5,1073.12007021174
44359.602,953.811984475562
44359.699,903.551905716682
44359.801,786.192618211264
44359.898,839.447139094579
44360,830.07141436883
44360.102,716.988652124321
44360.199,708.12327676219
44360.301,630.681457764995
44360.398,566.492186244408
44360.5,547.120337626091
44360.602,475.772775913229
44360.699,448.90229477955
44360.801,438.792713438412
44360.898,499.605002945492
44361,539.607950726
44361.102,564.81873769373
44361.199,587.627839332039
44361.301,588.982451737531
44361.398,563.835130675805
44361.5,460.552036933088
44361.602,421.481903306321
44361.699,379.07815687244
44361.801,321.121086943998
44361.898,298.358467795616
44362,235.853141479798
44362.102,277.41953483041
44362.199,244.765672947224
44362.301,266.045377760649
44362.398,353.767784523378
44362.5,327.475920208303
44362.602,389.903661625634
44362.699,366.446915720421
44362.801,543.946522300949
44362.898,638.71486417783
44363,619.330093639903
44363.102,692.425352077605
44363.199,696.226212117878
44363.301,660.459793176665
44363.398,679.571652104082
44363.5,732.459574474404
44363.602,773.976453082049
44363.699,863.774921642013
44363.801,935.35189190014
44363.898,1057.38512887529
44364,1250.45605896327
44364.102,1303.70837927215
44364.199,1387.66428890589
44364.301,1470.32501099027
44364.398,1467.30734015321
44364.5,1413.48184783223
44364.602,1372.15616193718
44364.699,1318.7143821974
44364.801,1353.58277344407
44364.898,1293.41715471735
44365,1252.53506066864
44365.102,1165.611923205
44365.199,1023.80180779217
44365.301,784.862932367746
44365.398,735.328864242272
44365.5,550.239288462927
44365.602,458.861130139758
44365.699,377.721983034556
44365.801,253.217318326573
44365.898,303.607891868113
44366,227.364234348678
44366.102,209.009983222468
44366.199,160.126911081943
44366.301,161.069144835516
44366.398,128.779425703163
44366.5,108.334988818333
44366.602,138.376130450172
44366.699,94.7324527104475
44366.801,55.2161997614851
44366.898,99.6678350737114
44367,52.549825862395
44367.102,52.4226536544237
44367.199,50.5759969525717
44367.301,98.1420298282782
44367.398,64.8322573356939
44367.5,23.2875243618934
44367.602,44.6586387333853
44367.699,70.576521334974
44367.801,44.7084893048797
44367.898,33.449403265365
44368,-19.0782504594487
44368.102,8.61803802956754
44368.199,43.7971277781894
44368.301,-12.3249724494379
44368.398,27.8480183191914
44368.5,26.3033410260523
44368.602,20.8548822968061
44368.699,13.1918256225448
44368.801,68.6882633968981
44368.898,-8.05208180960794
44369,68.1257925241566
44369.102,39.2599823021744
44369.199,43.0296591101663
44369.301,74.4212468086435
44369.398,72.6993972753086
44369.5,154.961555560113
44369.602,15.8146360096456
44369.699,81.2727131529406
44369.801,88.7585947088552
44369.898,72.975757025845
44370,55.2594172632456
44370.102,65.6110978913683
44370.199,-40.685010926633
44370.301,68.0055880409323
44370.398,54.717136723213
44370.5,71.9418853124038
44370.602,33.1882789149056
44370.699,46.0281243899729
44370.801,42.5501492948264
44370.898,0.968293224819227
44371,97.6720199497022
44371.102,-13.3544291138372
44371.199,53.0765478963654
44371.301,31.3183166318132
44371.398,80.0089840078886
44371.5,63.0529288843851
44371.602,-1.81915674219813
44371.699,110.828955472961
44371.801,50.9711456735401
44371.898,36.3300118778983
44372,65.0732603513369
44372.102,117.213625632935
44372.199,99.3377869303808
44372.301,39.3751326674346
44372.398,187.183388994294
44372.5,155.761550823596
44372.602,226.704107721411
44372.699,268.040478802001
44372.801,302.142279778199
44372.898,359.373523558455
44373,494.739047307109
44373.102,528.741857527912
44373.199,694.711341972238
44373.301,837.776440436229
44373.398,1010.92349610948
44373.5,1093.94556626997
44373.602,1224.665608115
44373.699,1154.4470320004
44373.801,1058.69449684243
44373.898,916.733607472477
44374,788.996952721805
44374.102,569.138683624042
44374.199,428.827357004127
44374.301,341.940215255079
44374.398,324.488463733229
44374.5,260.244063751481
44374.602,224.961186083275
44374.699,195.869374891572
44374.801,158.814092633808
44374.898,100.258989419937
44375,148.158581865766
44375.102,183.920023412073
44375.199,94.0800803039492
44375.301,160.105592191177
44375.398,172.821335173705
44375.5,109.396624468481
44375.602,143.035414453597
44375.699,164.348657520526
44375.801,209.687729482301
44375.898,236.038506039961
44376,243.463096647014
44376.102,291.185322089771
44376.199,324.913686708197
44376.301,404.950481810929
44376.398,392.464197632606
44376.5,493.27926924604
44376.602,551.567170640198
44376.699,493.652214513492
44376.801,371.065289329348
44376.898,410.216909285338
44377,274.091802829661
44377.102,329.648305047214
44377.199,272.198807752359
44377.301,218.060265006164
44377.398,237.76926742921
44377.5,299.793564099681
44377.602,360.332752121357
44377.699,355.474691597936
44377.801,402.727793826733
44377.898,471.498589271189
44378,558.426453915113
44378.102,583.143138101315
44378.199,550.785949464277
44378.301,562.223236139932
44378.398,472.378672127758
44378.5,452.120569234877
44378.602,371.258524935334
44378.699,393.934457697787
44378.801,397.311006313001
44378.898,402.639973149539
44379,458.493143722883
44379.102,570.751967063994
44379.199,682.58283747831
44379.301,749.506820695025
44379.398,902.597474111305
44379.5,1085.8305946153
44379.602,1144.08120793906
44379.699,1206.16000765545
44379.801,1083.52809962949
44379.898,987.205322793439
44380,849.599255345056
44380.102,709.142147843278
44380.199,627.543169481345
44380.301,521.773764428737
44380.398,542.318857757564
44380.5,404.828935992951
44380.602,264.700495559554
44380.699,292.187973861004
44380.801,316.877732292958
44380.898,295.804591307778
44381,331.031000876376
44381.102,378.1228799913
44381.199,422.736561946012
44381.301,457.12032121508
44381.398,602.652216332413
44381.5,674.5580115573
44381.602,818.298826384878
44381.699,826.24233209901
44381.801,996.561757771093
44381.898,1063.81815587278
44382,1150.54398491513
44382.102,1173.73643854787
44382.199,1171.16426655563
44382.301,1163.88886924606
44382.398,1088.80063003918
44382.5,921.222791542915
44382.602,762.616861782385
44382.699,638.576150404642
44382.801,468.870813946391
44382.898,363.055425658541
44383,279.321201417479
44383.102,285.375570264956
44383.199,236.023664541909
44383.301,197.209642349175
44383.398,268.195283154228
44383.5,161.248958937731
44383.602,149.780049977199
44383.699,111.033135826618
44383.801,55.61533135529
44383.898,136.612363073759
44384,124.262230730151
44384.102,95.6999200060074
44384.199,13.886661865499
44384.301,93.0827754240627
44384.398,78.3644016258475
44384.5,130.034813485274
44384.602,63.4390704928638
44384.699,37.7675288117218
44384.801,28.0046002832041
44384.898,45.7257637179689
44385,40.0792626813393
44385.102,85.4032116394673
44385.199,120.876062743941
44385.301,12.9496620776294
44385.398,44.3222007926608
44385.5,43.3739451617322
44385.602,-4.99624291263297
44385.699,55.5224412347797
44385.801,35.1147393362532
44385.898,32.5508263839268
44386,88.6671883284128
44386.102,72.9149236556339
44386.199,31.8193714710644
44386.301,82.8977578920969
44386.398,47.3056302015789
44386.5,42.6580543225791
44386.602,64.8284602014163
44386.699,38.2891667782446
44386.801,62.2209129791206
44386.898,64.7839620944657
44387,79.4940607852577
44387.102,93.6606156450867
44387.199,168.85241089656
44387.301,145.900934473097
44387.398,123.992839765911
44387.5,190.368085782374
44387.602,215.863994649457
44387.699,256.648719039667
44387.801,279.83588424831
44387.898,302.68556680961
44388,453.810221654706
44388.102,563.835793690514
44388.199,660.313160237364
44388.301,908.440165778837
44388.398,990.034554245955
44388.5,1144.62764457617
44388.602,1139.70980850757
44388.699,1187.87580086761
44388.801,1037.51167133615
44388.898,890.025599871917
44389,772.497329684705
44389.102,589.09185776517
44389.199,527.443714124087
44389.301,432.335940083015
44389.398,307.413616782993
44389.5,323.774027470238
44389.602,187.550830952717
44389.699,150.02105221892
44389.801,112.581311836879
44389.898,95.8732748606092
44390,132.502013844895
44390.102,95.5588862412946
44390.199,123.009868081911
44390.301,101.995201679764
44390.398,67.9027224303721
44390.5,69.5031170855475
44390.602,53.7718460375753
44390.699,84.3397322623867
44390.801,69.612517911862
44390.898,102.424108412209
44391,-14.9318869676782
44391.102,136.624639958382
44391.199,49.4207056570337
44391.301,114.777086732108
44391.398,39.4998740668408
44391.5,127.232404911137
44391.602,84.1688275554074
44391.699,211.990925091712
44391.801,168.823120871907
44391.898,204.548326202297
44392,221.53810742085
44392.102,286.313530627202
44392.199,350.991795482183
44392.301,397.850099968416
44392.398,420.516199900472
44392.5,389.443061469875
44392.602,372.402753931617
44392.699,381.521890836444
44392.801,330.514342445612
44392.898,243.177590230353
44393,279.150454664705
44393.102,193.471195734949
44393.199,214.702794444582
44393.301,132.358882766408
44393.398,193.819946968906
44393.5,148.140813424401
44393.602,160.478024360103
44393.699,105.287656378149
44393.801,155.578025453619
44393.898,223.499791076854
44394,185.509823299254
44394.102,213.95655615782
44394.199,275.574236296875
44394.301,317.788100751815
44394.398,358.031389535631
44394.5,457.710730206529
44394.602,580.492643639315
44394.699,677.460422407656
44394.801,769.83296175908
44394.898,935.838662644005
44395,968.424013831608
44395.102,968.178310260133
44395.199,956.807776677714
44395.301,788.845488763502
44395.398,796.447407850728
44395.5,684.299408787647
44395.602,628.950823705522
44395.699,591.869101661363
44395.801,468.870834309805
44395.898,539.845999556695
44396,445.602549205492
44396.102,361.441424040957
44396.199,378.474665439113
44396.301,482.180423322766
44396.398,473.798560169507
44396.5,495.556279545137
44396.602,525.174707856054
44396.699,483.497482344417
44396.801,497.563117491121
44396.898,424.05129139983
44397,387.233241070713
44397.102,366.239036333822
44397.199,282.679798008858
44397.301,260.326511239946
44397.398,218.855018762351
44397.5,158.579317436451
44397.602,130.077181317643
44397.699,142.677247015709
44397.801,73.6618780109216
44397.898,97.4168253763589
44398,111.739681712666
44398.102,107.625698722321
44398.199,68.7488573231333
44398.301,92.4143740696057
44398.398,84.6873413202604
44398.5,49.7337142794484
44398.602,58.001969375422
44398.699,74.6031465665261
44398.801,123.54475472835
44398.898,116.697514446026
44399,140.146396981494
44399.102,132.956652666595
44399.199,124.014073185511
44399.301,124.780310365554
44399.398,142.291709527799
44399.5,192.016044185954
44399.602,180.32548248688
44399.699,228.428882080845
44399.801,229.536511644472
44399.898,208.862097485891
44400,322.344334030136
44400.102,415.845355398353
44400.199,493.165528942463
44400.301,649.642601499789
44400.398,767.568312465547
44400.5,983.812573576927
44400.602,1167.52810167994
44400.699,1327.97858578658
44400.801,1422.67746551077
44400.898,1405.53326957173
44401,1310.33775266809
44401.102,1137.45660996655
44401.199,908.124732864273
44401.301,786.608832619071
44401.398,594.041986003902
44401.5,439.385766055879
44401.602,349.61836172545
44401.699,284.313102505536
44401.801,224.333557587008
44401.898,268.204253770975
44402,192.86869809848
44402.102,211.759381765587
44402.199,150.516302185935
44402.301,199.505366707271
44402.398,159.403694898868
44402.5,115.649763539484
44402.602,168.036909823502
44402.699,163.698872147224
44402.801,101.92665345241
44402.898,114.726087374999
44403,173.998245331741
44403.102,165.484348879222
44403.199,194.120386000018
44403.301,266.618859557691
44403.398,296.013094630875
44403.5,380.860314805918
44403.602,441.215523422371
44403.699,581.927737359034
44403.801,660.869317947456
44403.898,821.566273010437
44404,963.201071762256
44404.102,1083.85967391484
44404.199,1097.55963435031
44404.301,1129.63713668936
44404.398,999.254034586943
44404.5,848.779566132371
44404.602,803.656335527798
44404.699,552.954061404706
44404.801,391.317653172858
44404.898,359.772560024816
44405,267.864837311838
44405.102,295.766953672652
44405.199,216.442987429045
44405.301,178.269564814427
44405.398,134.40505463126
44405.5,126.397273437072
44405.602,57.8809161768902
44405.699,81.9067016521511
44405.801,126.347141968014
44405.898,48.1102798971866
44406,54.6508779012808
44406.102,88.9454273018123
44406.199,78.803736328806
44406.301,89.5209094048081
44406.398,91.2237198362924
44406.5,50.1842459625911
44406.602,131.422697291932
44406.699,53.0484246205705
44406.801,83.6286838272314
44406.898,51.8781739447968
44407,64.0520488928581
44407.102,11.9745593913588
44407.199,69.0785111780072
44407.301,50.1984161232679
44407.398,16.2047085073158
44407.5,74.0875791488328
44407.602,-2.36075662613374
44407.699,85.8042534013564
44407.801,112.259495959664
44407.898,70.8595062015658
44408,116.111373783897
44408.102,129.456926131144
44408.199,119.938094073398
44408.301,171.425554370002
44408.398,167.86917494639
44408.5,271.085264804645
44408.602,332.569357205331
44408.699,353.495087570143
44408.801,384.458714259103
44408.898,489.605776630554
44409,380.064947165722
44409.102,456.677610593977
44409.199,402.253890230032
44409.301,362.1535886428
44409.398,323.935080287381
44409.5,168.92778650583
44409.602,233.839517952915
44409.699,205.411942283848
44409.801,199.837914249827
44409.898,180.341423020526
44410,166.732351680927
44410.102,212.20776793078
44410.199,290.694438590368
44410.301,336.718472462949
44410.398,425.645756101009
44410.5,528.006910784767
44410.602,582.899842814165
44410.699,728.491113858695
44410.801,843.227011359401
44410.898,858.39537747033
44411,930.805043404874
44411.102,857.363396885824
44411.199,725.338806461301
44411.301,624.090285871258
44411.398,531.477768272453
44411.5,395.189752154918
44411.602,281.928607923583
44411.699,300.576445099815
44411.801,253.003201470253
44411.898,193.065466300879
44412,263.609841114967
44412.102,240.332315106638
44412.199,233.278193717822
44412.301,268.060807594977
44412.398,267.993677068356
44412.5,254.278083861431
44412.602,216.691966069803
44412.699,240.435278332749
44412.801,238.050510297525
44412.898,167.327585979761
44413,135.704125320832
44413.102,181.762708744308
44413.199,140.307378735644
44413.301,124.771677203918
44413.398,23.2312358461077
44413.5,63.0264130081632
44413.602,110.761415042966
44413.699,79.109707973611
44413.801,2.29986474465068
44413.898,90.0552302803575
44414,64.070499617082
44414.102,93.0944275656012
44414.199,7.34736940065668
44414.301,89.9473292235811
44414.398,50.9550173772663
44414.5,80.7770726015597
44414.602,10.2318901202313
44414.699,93.6405933186089
44414.801,12.1613090443168
44414.898,105.84197247814
44415,111.635997804732
44415.102,133.98475650427
44415.199,184.648417401352
44415.301,181.519663457814
44415.398,224.137022471767
44415.5,294.147844777814
44415.602,383.513523263892
44415.699,368.998669310779
44415.801,387.638009053826
44415.898,366.266585393048
44416,435.698422880113
44416.102,365.580282665586
44416.199,306.80845820314
44416.301,287.400931123253
44416.398,207.791552042192
44416.5,144.690406928183
44416.602,127.968878986668
44416.699,141.389102761453
44416.801,166.235615710483
44416.898,118.119190053663
44417,81.4142469204015
44417.102,84.5443494835724
44417.199,94.8745465335798
44417.301,71.326266792552
