plotWnum,plotSpec
44302,283.401597323769
44302.102,472.58153481234
44302.199,-105.519564892398
44302.301,42.2553176270194
44302.398,-348.706077484457
44302.5,147.102599473272
44302.602,207.741853311356
44302.699,67.9504454833582
44302.801,-301.900412450548
44302.898,-382.842492188176
44303,416.952956710865
44303.102,-220.16278028121
44303.199,229.763667383479
44303.301,-0.881965195190801
44303.398,17.1647766259776
44303.5,-93.7876080754085
44303.602,149.335010503563
44303.699,-1.16622733710395
44303.801,-174.741866072126
44303.898,-17.575789587729
44304,44.7459725478665
44304.102,22.5556051267639
44304.199,143.810137926754
44304.301,137.43520196003
44304.398,-462.486473254936
44304.5,-102.034298510635
44304.602,41.8699273639055
44304.699,168.669626292355
44304.801,218.860929530243
44304.898,196.710947671267
44305,12.1824635850982
44305.102,398.766036358852
44305.199,-49.7563965736885
44305.301,-162.233871399087
44305.398,264.036788063027
44305.5,434.031539923982
44305.602,543.577260353531
44305.699,646.824370016075
44305.801,1119.49292073784
44305.898,1655.50902843176
44306,3007.68425187112
44306.102,4188.2024174617
44306.199,4836.92949902165
44306.301,5197.36075944411
44306.398,4671.67913108932
44306.5,3626.15257891301
44306.602,2143.61126309396
44306.699,1625.79055404007
44306.801,1108.37799416924
44306.898,877.493606979948
44307,877.443997032366
44307.102,685.694977533917
44307.199,1056.78977373507
44307.301,1662.98947098347
44307.398,2347.87263929373
44307.5,4086.48571341548
44307.602,7443.35849541231
44307.699,10744.6613097018
44307.801,13703.4381439514
44307.898,14516.3981196961
44308,12832.7962427578
44308.102,9898.59836740236
44308.199,6657.18566611324
44308.301,3824.69689325876
44308.398,2118.13247937974
44308.5,1265.6144637724
44308.602,802.407881125833
44308.699,373.641053114973
44308.801,631.985010902237
44308.898,796.621584787767
44309,687.832398934558
44309.102,828.349116495828
44309.199,1612.2580387461
44309.301,2659.71685245724
44309.398,3723.28089474264
44309.5,5009.04213221435
44309.602,5711.46838434493
44309.699,5421.77668507631
44309.801,4627.55586682364
44309.898,3565.59772312344
44310,2135.85120718276
44310.102,1511.6951172983
44310.199,1002.26155889375
44310.301,1131.90940873639
44310.398,1214.31089821631
44310.5,1814.978615245
44310.602,2595.41858609431
44310.699,4261.89660494292
44310.801,4792.59083677646
44310.898,4728.32647641255
44311,3862.48293317408
44311.102,2259.29999112161
44311.199,1704.66278035195
44311.301,1427.37510594354
44311.398,877.837590217366
44311.5,495.735081014942
44311.602,386.93439316842
44311.699,440.665746914833
44311.801,692.994353348348
44311.898,950.277747564293
44312,1318.18545413952
44312.102,2507.2511300142
44312.199,4212.69856919874
44312.301,6626.08341027936
44312.398,8375.98178586545
44312.5,8939.15093475994
44312.602,7813.58277184686
44312.699,6327.02941490865
44312.801,4351.34984661053
44312.898,2560.93456263615
44313,1318.60558736352
44313.102,956.358069039729
44313.199,1170.52699852364
44313.301,1194.38453620829
44313.398,1874.2970973134
44313.5,3095.65555925953
44313.602,5215.11216336489
44313.699,7734.52214398958
44313.801,9945.08758398103
44313.898,10964.6586963026
44314,10129.7133605782
44314.102,7577.00257874251
44314.199,5471.52027710887
44314.301,3330.70123555392
44314.398,1836.15803753304
44314.5,952.419220280994
44314.602,506.527091054136
44314.699,120.646754401269
44314.801,356.771970211943
44314.898,439.870412869062
44315,515.124712121676
44315.102,340.498259563686
44315.199,326.424595573208
44315.301,825.659731752716
44315.398,817.452094785002
44315.5,895.395063960491
44315.602,112.83427687641
44315.699,-46.2944982968548
44315.801,198.538577817798
44315.898,206.088064679977
44316,244.547148553886
44316.102,-11.1974457603445
44316.199,42.2721092302549
44316.301,14.8531919219848
44316.398,-331.995705742262
44316.5,-96.6232931401001
44316.602,85.9726891305648
44316.699,-22.9722980221653
44316.801,237.47132503833
